date,geography,variable,estimate,geography_type,share,metric,grouping
2017-06-30,King,ICE (Internal Combustion Engine),1563519,County,0.9910310717900903,Total Vehicle Registrations,All
2017-06-30,King,PHEV (Plug-in Hybrid Electric Vehicle),4112,County,0.00260637687626492,Total Vehicle Registrations,All
2017-06-30,Kitsap,BEV (Battery Electric Vehicle),606,County,0.002671027287673165,Total Vehicle Registrations,All
2017-06-30,Kitsap,ICE (Internal Combustion Engine),225952,County,0.9959141216243019,Total Vehicle Registrations,All
2017-06-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),321,County,0.0014148510880248944,Total Vehicle Registrations,All
2017-06-30,Pierce,BEV (Battery Electric Vehicle),957,County,0.0014402694522912625,Total Vehicle Registrations,All
2017-06-30,Pierce,ICE (Internal Combustion Engine),662660,County,0.997292534227093,Total Vehicle Registrations,All
2017-06-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),842,County,0.001267196320615719,Total Vehicle Registrations,All
2017-06-30,Snohomish,BEV (Battery Electric Vehicle),1793,County,0.0028109836875151875,Total Vehicle Registrations,All
2017-06-30,Snohomish,ICE (Internal Combustion Engine),635157,County,0.9957701985560982,Total Vehicle Registrations,All
2017-06-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),905,County,0.0014188177563866397,Total Vehicle Registrations,All
2017-07-31,King,BEV (Battery Electric Vehicle),10265,County,0.006515677297196767,Total Vehicle Registrations,All
2017-07-31,King,ICE (Internal Combustion Engine),1560985,County,0.9908304457637307,Total Vehicle Registrations,All
2017-07-31,King,PHEV (Plug-in Hybrid Electric Vehicle),4181,County,0.0026538769390725457,Total Vehicle Registrations,All
2017-07-31,Kitsap,BEV (Battery Electric Vehicle),623,County,0.0027456545499418257,Total Vehicle Registrations,All
2017-07-31,Kitsap,ICE (Internal Combustion Engine),225955,County,0.9958176144977612,Total Vehicle Registrations,All
2017-07-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),326,County,0.0014367309522970067,Total Vehicle Registrations,All
2017-07-31,Pierce,BEV (Battery Electric Vehicle),987,County,0.0014864995120305554,Total Vehicle Registrations,All
2017-07-31,Pierce,ICE (Internal Combustion Engine),662133,County,0.9972242972637565,Total Vehicle Registrations,All
2017-07-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),856,County,0.0012892032242129235,Total Vehicle Registrations,All
2017-07-31,Snohomish,BEV (Battery Electric Vehicle),1818,County,0.002850061375084067,Total Vehicle Registrations,All
2017-07-31,Snohomish,ICE (Internal Combustion Engine),635141,County,0.9957045279605443,Total Vehicle Registrations,All
2017-07-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),922,County,0.0014454106643715678,Total Vehicle Registrations,All
2017-08-31,King,BEV (Battery Electric Vehicle),10450,County,0.006637790689180528,Total Vehicle Registrations,All
2017-08-31,King,ICE (Internal Combustion Engine),1559595,County,0.9906473846787087,Total Vehicle Registrations,All
2017-08-31,King,PHEV (Plug-in Hybrid Electric Vehicle),4274,County,0.002714824632110773,Total Vehicle Registrations,All
2017-08-31,Kitsap,BEV (Battery Electric Vehicle),638,County,0.0028053081002172137,Total Vehicle Registrations,All
2017-08-31,Kitsap,ICE (Internal Combustion Engine),226450,County,0.9957084941915172,Total Vehicle Registrations,All
2017-08-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),338,County,0.0014861977082655457,Total Vehicle Registrations,All
2017-08-31,Pierce,BEV (Battery Electric Vehicle),1000,County,0.0015055910122238935,Total Vehicle Registrations,All
2017-08-31,Pierce,ICE (Internal Combustion Engine),662326,County,0.9971920727622025,Total Vehicle Registrations,All
2017-08-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),865,County,0.001302336225573668,Total Vehicle Registrations,All
2017-08-31,Snohomish,BEV (Battery Electric Vehicle),1847,County,0.002893727958237568,Total Vehicle Registrations,All
2017-08-31,Snohomish,ICE (Internal Combustion Engine),635486,County,0.9956272903457276,Total Vehicle Registrations,All
2017-08-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),944,County,0.0014789816960347937,Total Vehicle Registrations,All
2017-09-30,King,BEV (Battery Electric Vehicle),10663,County,0.006772816254250874,Total Vehicle Registrations,All
2017-09-30,King,ICE (Internal Combustion Engine),1559362,County,0.9904597486505816,Total Vehicle Registrations,All
2017-09-30,King,PHEV (Plug-in Hybrid Electric Vehicle),4357,County,0.0027674350951675006,Total Vehicle Registrations,All
2017-09-30,Kitsap,BEV (Battery Electric Vehicle),654,County,0.002868861448029303,Total Vehicle Registrations,All
2017-09-30,Kitsap,ICE (Internal Combustion Engine),226963,County,0.9956045884236615,Total Vehicle Registrations,All
2017-09-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),348,County,0.0015265501283091704,Total Vehicle Registrations,All
2017-09-30,Pierce,BEV (Battery Electric Vehicle),1013,County,0.0015248767152981413,Total Vehicle Registrations,All
2017-09-30,Pierce,ICE (Internal Combustion Engine),662407,County,0.9971263675720591,Total Vehicle Registrations,All
2017-09-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),896,County,0.0013487557126427784,Total Vehicle Registrations,All
2017-09-30,Snohomish,BEV (Battery Electric Vehicle),1911,County,0.0029911720510894064,Total Vehicle Registrations,All
2017-09-30,Snohomish,ICE (Internal Combustion Engine),635991,County,0.9954780240420736,Total Vehicle Registrations,All
2017-09-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),978,County,0.0015308039068369647,Total Vehicle Registrations,All
2017-10-31,King,BEV (Battery Electric Vehicle),10951,County,0.006957707355689995,Total Vehicle Registrations,All
2017-10-31,King,ICE (Internal Combustion Engine),1558497,County,0.9901895754470633,Total Vehicle Registrations,All
2017-10-31,King,PHEV (Plug-in Hybrid Electric Vehicle),4490,County,0.0028527171972466516,Total Vehicle Registrations,All
2017-10-31,Kitsap,BEV (Battery Electric Vehicle),662,County,0.002896508875480746,Total Vehicle Registrations,All
2017-10-31,Kitsap,ICE (Internal Combustion Engine),227532,County,0.9955414765194639,Total Vehicle Registrations,All
2017-10-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),357,County,0.0015620146050553268,Total Vehicle Registrations,All
2017-10-31,Pierce,BEV (Battery Electric Vehicle),1041,County,0.0015663132807116269,Total Vehicle Registrations,All
2017-10-31,Pierce,ICE (Internal Combustion Engine),662663,County,0.9970584606495762,Total Vehicle Registrations,All
2017-10-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),914,County,0.0013752260697122256,Total Vehicle Registrations,All
2017-10-31,Snohomish,BEV (Battery Electric Vehicle),1947,County,0.003043404861944778,Total Vehicle Registrations,All
2017-10-31,Snohomish,ICE (Internal Combustion Engine),636795,County,0.9953903436374549,Total Vehicle Registrations,All
2017-10-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1002,County,0.0015662515006002401,Total Vehicle Registrations,All
2017-11-30,King,BEV (Battery Electric Vehicle),11140,County,0.007080888022175765,Total Vehicle Registrations,All
2017-11-30,King,ICE (Internal Combustion Engine),1557488,County,0.9899818782659324,Total Vehicle Registrations,All
2017-11-30,King,PHEV (Plug-in Hybrid Electric Vehicle),4621,County,0.0029372337118917604,Total Vehicle Registrations,All
2017-11-30,Kitsap,BEV (Battery Electric Vehicle),677,County,0.002954938282382108,Total Vehicle Registrations,All
2017-11-30,Kitsap,ICE (Internal Combustion Engine),228062,County,0.9954344675873387,Total Vehicle Registrations,All
2017-11-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),369,County,0.0016105941302791697,Total Vehicle Registrations,All
2017-11-30,Pierce,BEV (Battery Electric Vehicle),1051,County,0.0015799925735839073,Total Vehicle Registrations,All
2017-11-30,Pierce,ICE (Internal Combustion Engine),663202,County,0.9970068837164552,Total Vehicle Registrations,All
2017-11-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),940,County,0.0014131237099608686,Total Vehicle Registrations,All
2017-11-30,Snohomish,BEV (Battery Electric Vehicle),1987,County,0.0031023171358134176,Total Vehicle Registrations,All
2017-11-30,Snohomish,ICE (Internal Combustion Engine),637480,County,0.995302027044961,Total Vehicle Registrations,All
2017-11-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1022,County,0.001595655819225623,Total Vehicle Registrations,All
2017-12-31,King,BEV (Battery Electric Vehicle),11287,County,0.007178646341478927,Total Vehicle Registrations,All
2017-12-31,King,ICE (Internal Combustion Engine),1556323,County,0.989837194126828,Total Vehicle Registrations,All
2017-12-31,King,PHEV (Plug-in Hybrid Electric Vehicle),4692,County,0.002984159531693021,Total Vehicle Registrations,All
2017-12-31,Kitsap,BEV (Battery Electric Vehicle),694,County,0.0030217005120345536,Total Vehicle Registrations,All
2017-12-31,Kitsap,ICE (Internal Combustion Engine),228599,County,0.9953281201017102,Total Vehicle Registrations,All
2017-12-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),379,County,0.0016501793862551814,Total Vehicle Registrations,All
2017-12-31,Pierce,BEV (Battery Electric Vehicle),1072,County,0.0016104293326483,Total Vehicle Registrations,All
2017-12-31,Pierce,ICE (Internal Combustion Engine),663628,County,0.9969458928794086,Total Vehicle Registrations,All
2017-12-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),961,County,0.0014436777879431122,Total Vehicle Registrations,All
2017-12-31,Snohomish,BEV (Battery Electric Vehicle),2016,County,0.0031427177337513233,Total Vehicle Registrations,All
2017-12-31,Snohomish,ICE (Internal Combustion Engine),638413,County,0.9952142145621942,Total Vehicle Registrations,All
2017-12-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1054,County,0.001643067704054511,Total Vehicle Registrations,All
2018-01-31,King,BEV (Battery Electric Vehicle),11628,County,0.0073939880289629655,Total Vehicle Registrations,All
2018-01-31,King,ICE (Internal Combustion Engine),1556115,County,0.9894991126324136,Total Vehicle Registrations,All
2018-01-31,King,PHEV (Plug-in Hybrid Electric Vehicle),4886,County,0.0031068993386234134,Total Vehicle Registrations,All
2018-01-31,Kitsap,BEV (Battery Electric Vehicle),707,County,0.0030696022542255875,Total Vehicle Registrations,All
2018-01-31,Kitsap,ICE (Internal Combustion Engine),229212,County,0.9951763393147883,Total Vehicle Registrations,All
2018-01-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),404,County,0.00175405843098605,Total Vehicle Registrations,All
2018-01-31,Pierce,BEV (Battery Electric Vehicle),1096,County,0.0016436195020852673,Total Vehicle Registrations,All
2018-01-31,Pierce,ICE (Internal Combustion Engine),664731,County,0.9968657255845271,Total Vehicle Registrations,All
2018-01-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),994,County,0.0014906549133875508,Total Vehicle Registrations,All
2018-01-31,Snohomish,BEV (Battery Electric Vehicle),2073,County,0.003224501858793884,Total Vehicle Registrations,All
2018-01-31,Snohomish,ICE (Internal Combustion Engine),639720,County,0.9950691409105756,Total Vehicle Registrations,All
2018-01-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1097,County,0.0017063572306304344,Total Vehicle Registrations,All
2018-02-28,King,BEV (Battery Electric Vehicle),11768,County,0.007497422920146839,Total Vehicle Registrations,All
2018-02-28,King,ICE (Internal Combustion Engine),1552811,County,0.9892998625132676,Total Vehicle Registrations,All
2018-02-28,King,PHEV (Plug-in Hybrid Electric Vehicle),5027,County,0.0032027145665854996,Total Vehicle Registrations,All
2018-02-28,Kitsap,BEV (Battery Electric Vehicle),717,County,0.003111938646632205,Total Vehicle Registrations,All
2018-02-28,Kitsap,ICE (Internal Combustion Engine),229266,County,0.9950651684222862,Total Vehicle Registrations,All
2018-02-28,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),420,County,0.0018228929310816265,Total Vehicle Registrations,All
2018-02-28,Pierce,BEV (Battery Electric Vehicle),1117,County,0.0016778372272575697,Total Vehicle Registrations,All
2018-02-28,Pierce,ICE (Internal Combustion Engine),663595,County,0.9967810159552256,Total Vehicle Registrations,All
2018-02-28,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1026,County,0.001541146817516801,Total Vehicle Registrations,All
2018-02-28,Snohomish,BEV (Battery Electric Vehicle),2088,County,0.0032526657683410315,Total Vehicle Registrations,All
2018-02-28,Snohomish,ICE (Internal Combustion Engine),638725,County,0.9949994937182114,Total Vehicle Registrations,All
2018-02-28,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1122,County,0.0017478405134476232,Total Vehicle Registrations,All
2018-03-31,King,BEV (Battery Electric Vehicle),11981,County,0.007634648214195819,Total Vehicle Registrations,All
2018-03-31,King,ICE (Internal Combustion Engine),1552153,County,0.9890778841172426,Total Vehicle Registrations,All
2018-03-31,King,PHEV (Plug-in Hybrid Electric Vehicle),5159,County,0.003287467668561575,Total Vehicle Registrations,All
2018-03-31,Kitsap,BEV (Battery Electric Vehicle),742,County,0.003211106446880423,Total Vehicle Registrations,All
2018-03-31,Kitsap,ICE (Internal Combustion Engine),229900,County,0.9949236821264276,Total Vehicle Registrations,All
2018-03-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),431,County,0.0018652114266919978,Total Vehicle Registrations,All
2018-03-31,Pierce,BEV (Battery Electric Vehicle),1127,County,0.001688875301959515,Total Vehicle Registrations,All
2018-03-31,Pierce,ICE (Internal Combustion Engine),665129,County,0.9967346412750934,Total Vehicle Registrations,All
2018-03-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1052,County,0.0015764834229471249,Total Vehicle Registrations,All
2018-03-31,Snohomish,BEV (Battery Electric Vehicle),2133,County,0.003319472370411409,Total Vehicle Registrations,All
2018-03-31,Snohomish,ICE (Internal Combustion Engine),639276,County,0.9948706137211083,Total Vehicle Registrations,All
2018-03-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1163,County,0.001809913908480295,Total Vehicle Registrations,All
2018-04-30,King,BEV (Battery Electric Vehicle),12296,County,0.007832500673623085,Total Vehicle Registrations,All
2018-04-30,King,ICE (Internal Combustion Engine),1552277,County,0.9887939694331183,Total Vehicle Registrations,All
2018-04-30,King,PHEV (Plug-in Hybrid Electric Vehicle),5296,County,0.0033735298932586096,Total Vehicle Registrations,All
2018-04-30,Kitsap,BEV (Battery Electric Vehicle),744,County,0.003212213318596297,Total Vehicle Registrations,All
2018-04-30,Kitsap,ICE (Internal Combustion Engine),230428,County,0.994870820668693,Total Vehicle Registrations,All
2018-04-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),444,County,0.0019169660127106936,Total Vehicle Registrations,All
2018-04-30,Pierce,BEV (Battery Electric Vehicle),1155,County,0.0017266225767487472,Total Vehicle Registrations,All
2018-04-30,Pierce,ICE (Internal Combustion Engine),666690,County,0.9966424291711016,Total Vehicle Registrations,All
2018-04-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1091,County,0.0016309482521496825,Total Vehicle Registrations,All
2018-04-30,Snohomish,BEV (Battery Electric Vehicle),2189,County,0.003401233704687767,Total Vehicle Registrations,All
2018-04-30,Snohomish,ICE (Internal Combustion Engine),640203,County,0.994737332773971,Total Vehicle Registrations,All
2018-04-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1198,County,0.0018614335213412265,Total Vehicle Registrations,All
2018-05-31,King,BEV (Battery Electric Vehicle),12757,County,0.008117737418525138,Total Vehicle Registrations,All
2018-05-31,King,ICE (Internal Combustion Engine),1553254,County,0.9883913236869049,Total Vehicle Registrations,All
2018-05-31,King,PHEV (Plug-in Hybrid Electric Vehicle),5486,County,0.0034909388945699544,Total Vehicle Registrations,All
2018-05-31,Kitsap,BEV (Battery Electric Vehicle),781,County,0.0033620463282235395,Total Vehicle Registrations,All
2018-05-31,Kitsap,ICE (Internal Combustion Engine),231062,County,0.9946749663149648,Total Vehicle Registrations,All
2018-05-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),456,County,0.0019629873568116954,Total Vehicle Registrations,All
2018-05-31,Pierce,BEV (Battery Electric Vehicle),1186,County,0.0017688002135684575,Total Vehicle Registrations,All
2018-05-31,Pierce,ICE (Internal Combustion Engine),668200,County,0.9965533749632742,Total Vehicle Registrations,All
2018-05-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1125,County,0.0016778248231572636,Total Vehicle Registrations,All
2018-05-31,Snohomish,BEV (Battery Electric Vehicle),2283,County,0.003538596744119001,Total Vehicle Registrations,All
2018-05-31,Snohomish,ICE (Internal Combustion Engine),641661,County,0.9945595818782927,Total Vehicle Registrations,All
2018-05-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1227,County,0.0019018213775882672,Total Vehicle Registrations,All
2018-06-30,King,BEV (Battery Electric Vehicle),13181,County,0.008376329196537115,Total Vehicle Registrations,All
2018-06-30,King,ICE (Internal Combustion Engine),1554736,County,0.9880115734547703,Total Vehicle Registrations,All
2018-06-30,King,PHEV (Plug-in Hybrid Electric Vehicle),5684,County,0.0036120973486925847,Total Vehicle Registrations,All
2018-06-30,Kitsap,BEV (Battery Electric Vehicle),797,County,0.003419690897701041,Total Vehicle Registrations,All
2018-06-30,Kitsap,ICE (Internal Combustion Engine),231802,County,0.994593713260849,Total Vehicle Registrations,All
2018-06-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),463,County,0.001986595841449915,Total Vehicle Registrations,All
2018-06-30,Pierce,BEV (Battery Electric Vehicle),1229,County,0.0018269415155735987,Total Vehicle Registrations,All
2018-06-30,Pierce,ICE (Internal Combustion Engine),670307,County,0.9964293624732239,Total Vehicle Registrations,All
2018-06-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1173,County,0.0017436960112024663,Total Vehicle Registrations,All
2018-06-30,Snohomish,BEV (Battery Electric Vehicle),2350,County,0.0036325806935292144,Total Vehicle Registrations,All
